Complains,Charge Amount,Distinct Called Numbers,Tariff Plan,Status,Customer Value,Churn,Usage Index
0,0,9,1,1,2060.08,0,2.3603113607749338
0,0,31,1,1,1383.615,0,5.0551621882338535
0,0,27,1,1,1010.64,0,1.5804809407980303
0,0,9,1,2,94.68,0,-2.557455054840796
0,0,0,1,2,9.0,1,-2.968466739040951
0,0,44,1,1,2075.175,0,4.2686451429567205
0,0,48,1,1,511.96,0,2.3974227540284634
0,0,38,1,1,795.285,0,0.7564028578585948
0,0,18,1,2,120.69,1,-1.9011856886699772
0,7,43,1,1,267.7,0,1.0085697760778554
0,0,25,1,1,386.82,1,0.22177318498638765
0,0,15,1,1,117.68,0,-2.0287309739969137
0,0,17,1,2,180.495,1,-1.5848888112231694
1,0,32,1,2,231.68,1,-1.4842543314530439
0,0,0,1,2,8.0,1,-2.968466739040951
0,0,7,1,1,70.92,0,-2.2541946435547673
0,0,23,1,1,209.05,0,0.32797571747895726
0,0,0,1,1,9.0,0,-2.9333361419774833
0,2,81,1,1,737.685,0,4.847972089240862
0,2,34,2,1,1541.745,0,2.957017026033112
0,0,29,1,1,183.6,0,-0.76345423512445
0,0,21,1,2,223.56,0,-1.5918765040825267
0,0,24,1,1,918.585,0,0.03128723840574421
0,0,12,2,1,932.895,0,-0.4520714703450308
0,0,8,1,2,81.225,0,-2.3955301427083304
0,0,4,1,2,75.375,0,-2.529292759444066
0,0,14,1,1,145.665,0,-2.0708825482797826
0,0,24,1,1,166.64,0,-1.1914195150116567
0,0,15,1,1,207.045,0,-1.984557618515203
0,0,43,2,1,831.215,0,1.6210668840946558
0,0,41,1,1,412.075,0,2.636916499848895
0,2,20,1,1,243.08,0,-1.3550165933253808
0,0,11,1,1,1040.4,0,0.538438639797285
1,0,8,1,1,71.37,1,-2.401029731428613
0,0,12,1,1,177.255,0,-0.9594943033368035
0,0,0,1,2,0.0,0,-2.9860320375726848
0,0,19,1,1,1633.995,0,1.4084881896546375
0,0,30,1,1,169.29,0,-1.0868678223226105
0,0,28,1,1,107.195,0,-1.652826625297374
0,0,23,1,1,222.975,0,-0.7691905481385658
0,0,13,1,1,1151.88,0,0.37260600643701824
0,1,38,1,1,861.36,0,2.1545512169654555
0,0,39,1,1,537.6,0,2.9649804933852444
0,0,20,1,1,163.84,0,-0.7171961856709863
0,0,7,1,1,247.995,0,-0.17708217368720597
0,0,12,1,2,71.6,0,-1.7588446746363635
0,2,27,1,1,746.52,0,4.592873567571619
0,0,3,1,1,1972.8,0,2.077601526878512
0,0,25,1,1,1285.425,0,4.772452354337432
0,0,21,1,1,923.36,0,1.2977711069016087
0,0,6,1,2,17.415,0,-2.774755237789804
0,0,3,1,2,9.99,0,-2.8138169409396165
0,0,0,1,2,0.0,1,-2.9860320375726848
0,0,38,1,1,1976.985,0,3.9859353090602987
0,0,42,1,1,444.68,0,2.1586261664613766
0,0,32,1,1,697.095,0,0.4736930239621734
1,0,12,1,2,22.5,1,-2.1838955225663987
0,7,37,1,1,250.65,0,0.8575996811694374
0,0,19,1,1,288.63,1,-0.06093664891003392
0,0,9,1,1,94.4,0,-2.170918419639465
1,0,11,1,2,113.805,1,-1.8061201002585223
0,0,26,1,2,144.4,1,-1.7669641653494652
0,0,0,1,2,0.0,1,-2.9860320375726848
0,0,1,1,1,47.64,0,-2.3963820891973184
0,0,17,1,1,159.5,0,0.06283118211426963
0,0,0,1,2,0.0,1,-2.9860320375726848
0,0,0,1,1,0.0,0,-2.9860320375726848
0,2,75,1,1,711.495,0,4.705784643598312
0,2,28,2,1,1443.555,0,2.6743071921366903
0,0,23,1,1,148.41,0,-0.923206979298735
0,0,15,1,2,136.28,0,-1.8745863379789482
0,0,18,1,1,820.395,0,-0.25142259549067725
0,0,6,2,1,834.705,0,-0.7347813042414522
0,0,2,1,2,10.035,0,-2.6255440810095507
0,0,0,1,2,12.5,0,-2.94211879124335
0,0,8,1,1,47.475,0,-2.353592382176204
0,0,18,1,1,111.36,0,-1.4038681547811427
0,0,9,1,1,108.855,0,-2.2672674524116245
0,0,37,2,1,711.205,0,1.3383570501982343
0,0,35,1,1,357.525,0,2.3542066659524736
0,2,14,1,1,155.8,0,-1.6377264272218024
0,0,5,1,1,953.12,0,0.25572880590086366
0,0,2,1,1,45.18,1,-2.5432171770711642
0,0,14,1,1,185.58,0,-1.0011688129878706
0,0,0,1,2,0.0,0,-2.9860320375726848
0,0,21,1,1,1646.82,0,1.375596329269437
0,0,32,1,1,217.085,0,-1.1285423319736778
0,0,30,1,1,117.37,0,-1.6945011349484411
0,0,25,1,1,235.8,0,-0.8020824085237661
0,0,15,1,1,1163.28,0,0.3397141460518176
0,0,40,1,1,872.76,0,2.1216593565802553
0,0,41,1,1,545.0,0,2.9233059837341773
0,0,22,1,1,171.24,0,-0.7588706953220535
0,0,9,1,1,256.32,0,-0.21875668333827325
0,0,14,1,2,79.0,0,-1.8005191842874306
0,1,29,1,1,852.66,0,4.559981707186419
0,0,5,1,1,1984.2,0,2.0447096664933113
0,0,27,1,1,1298.25,0,4.739560493952232
0,0,23,1,1,934.76,0,1.2648792465164083
0,0,0,1,2,0.0,1,-2.9860320375726848
0,0,40,1,1,1989.81,0,3.9530434486750985
0,0,44,1,1,452.08,0,2.1169516568103095
0,0,34,1,1,709.92,0,0.4408011635769731
0,0,14,1,2,35.325,1,-2.216787382951599
0,6,39,1,1,255.275,0,0.8159251715183701
0,0,21,1,1,301.455,1,-0.09382850929523412
0,0,13,1,2,122.13,1,-1.8477946099095899
0,0,28,1,2,155.8,1,-1.7998560257346654
0,0,0,1,2,0.0,1,-2.9860320375726848
0,0,3,1,1,55.04,0,-2.4380565988483855
0,0,19,1,1,164.125,0,0.021156672463202297
0,0,0,1,2,0.0,1,-2.9860320375726848
0,0,0,1,1,0.0,0,-2.9860320375726848
0,1,77,1,1,719.82,0,4.664110133947244
0,1,30,2,1,1456.38,0,2.6414153317514906
0,0,25,1,1,156.735,0,-0.9648814889498021
0,0,17,1,2,147.68,0,-1.9074781983641487
0,0,20,1,1,833.22,0,-0.28431445587587756
0,0,8,2,1,847.53,0,-0.7676731646266524
0,0,4,1,2,18.36,0,-2.667218590660618
0,0,2,1,2,28.1,0,-2.740908870519212
0,0,10,1,1,73.7,0,-2.386484242561404
0,0,20,1,1,118.76,0,-1.4455426644322102
0,0,11,1,1,121.68,0,-2.3001593127968247
0,0,39,2,1,726.88,0,1.305465189813034
0,0,37,1,1,364.65,0,2.3213148055672734
0,1,16,1,1,167.2,0,-1.6706182876070026
0,0,7,1,1,1085.085,0,0.22283694551566335
0,0,4,1,1,53.505,1,-2.5848916867222314
0,0,16,1,1,189.44,0,-0.7405017509797176
0,0,3,1,2,32.72,0,-2.8260386020406707
0,0,23,1,1,1528.32,0,1.724089883936259
0,0,34,1,1,228.745,0,-0.9030058670289922
0,0,32,1,1,110.07,0,-1.4601820207378888
0,1,27,1,1,274.08,0,-0.45358885385694403
0,0,17,1,1,1227.76,0,0.68820770071864
0,2,42,1,1,937.24,0,2.470152911247077
0,0,43,1,1,549.48,0,3.1400597994129957
0,1,24,1,1,183.72,0,-0.5245515811115011
0,0,11,1,1,260.32,0,0.05947567720161373
0,0,16,1,2,115.48,0,-1.5135041744816768
0,3,31,1,1,822.4,0,4.908475261853241
0,1,7,1,1,2048.68,0,2.393203221160134
0,0,29,1,1,1370.79,0,5.088054048619053
0,1,25,1,1,999.24,0,1.6133728011832305
0,0,10,1,2,30.78,0,-2.5996759317620524
0,0,7,1,2,72.76,0,-2.5245631944555953
0,0,0,1,2,4.5,1,-2.977249388306818
0,0,42,1,1,1833.2,0,4.30153700334192
0,1,46,1,1,312.85,0,2.4303146144136645
0,1,36,1,1,782.46,0,0.7892947182437952
0,0,16,1,2,95.88,1,-1.868293828284777
0,8,41,1,1,156.345,0,1.0414616364630556
0,1,23,1,1,373.995,1,0.25466504537158796
0,0,13,1,1,106.28,0,-1.9958391136117135
1,0,15,1,2,149.04,1,-1.5519969508379687
0,0,30,1,2,220.28,1,-1.4513624710678437
0,0,0,1,2,4.0,1,-2.977249388306818
0,0,5,1,1,37.2,0,-2.2213027831695666
0,1,21,1,1,121.155,0,0.36086757786415746
0,0,3,1,2,33.25,1,-2.7004227880374336
0,1,1,1,1,8.055,0,-2.864982728475737
0,3,79,1,1,724.86,0,4.880863949626063
0,3,32,2,1,1528.92,0,2.9899088864183128
0,0,27,1,1,151.8,0,-0.7305623747392497
0,0,19,1,2,212.16,0,-1.5589846436973265
0,0,22,1,1,905.76,0,0.06417909879094463
0,1,10,2,1,920.07,0,-0.4191796099598306
0,0,6,1,2,60.8,0,-2.3626382823231302
0,0,2,1,2,68.25,0,-2.4964008990588655
0,0,12,1,1,132.84,0,-2.0379906878945824
0,0,22,1,1,155.24,0,-1.1585276546264562
0,0,13,1,1,194.22,0,-1.9516657581300025
0,1,41,2,1,667.26,0,1.6539587444798562
0,0,39,1,1,242.97,0,2.6698083602340956
0,3,18,1,1,231.68,0,-1.3221247329401806
0,1,9,1,1,1029.0,0,0.5713305001824853
0,1,6,1,1,52.04,1,-2.3681378710434124
0,0,15,1,1,321.795,0,-0.3364583684463004
0,0,2,1,2,68.985,0,-2.5713002570269907
0,0,22,1,1,1751.535,0,1.978828228949939
0,0,33,1,1,268.07,0,-0.6482675220153122
0,0,31,1,1,173.855,0,-1.2054436757242089
0,1,26,1,1,302.68,0,-0.198850508843264
0,0,16,1,1,1256.36,0,0.94294604573232
0,2,41,1,1,965.84,0,2.724891256260757
0,0,42,1,1,578.08,0,3.394798144426676
0,1,23,1,1,212.32,0,-0.26981323609782115
0,0,10,1,1,325.035,0,0.3142140222152936
0,0,15,1,2,144.08,0,-1.2587658294679969
1,3,30,1,1,851.0,0,5.16321360686692
0,1,6,1,1,2077.28,0,2.647941566173814
0,0,28,1,1,1402.965,0,5.342792393632733
0,1,24,1,1,1027.84,0,1.8681111461969104
0,0,9,1,2,62.955,0,-2.3449375867483724
0,0,6,1,2,114.03,0,-2.2698248494419153
0,0,0,1,2,4.5,1,-2.977249388306818
0,0,41,1,1,2094.525,0,4.556275348355601
0,1,45,1,1,529.16,0,2.685052959427344
0,1,35,1,1,814.635,0,1.0440330632574752
0,0,15,1,2,140.04,1,-1.613555483271097
0,8,40,1,1,278.45,0,1.2961999814767355
0,1,22,1,1,406.17,0,0.5094033903852679
0,0,12,1,1,134.88,0,-1.7411007685980335
0,0,14,1,2,177.64,1,-1.2972586058242892
1,0,29,1,2,248.88,1,-1.1966241260541637
0,0,1,1,2,25.8,1,-2.728568048538056
0,0,4,1,1,88.12,0,-1.9665644381558867
0,1,20,1,1,219.8,0,0.6156059228778374
0,0,2,1,2,51.125,1,-2.4456844430237537
0,1,1,1,1,18.78,0,-2.610244383462057
0,3,78,1,1,757.035,0,5.135602294639743
0,3,31,2,1,1561.095,0,3.2446472314319923
0,0,26,1,1,202.95,0,-0.4758240297255697
0,0,18,1,2,240.76,0,-1.3042462986836465
0,0,21,1,1,937.935,0,0.3189174438046245
0,1,9,2,1,952.245,0,-0.16444126494615063
0,0,5,1,2,100.575,0,-2.1078999373094502
0,0,1,1,2,86.125,0,-2.2416625540451856
0,0,11,1,1,165.015,0,-1.7832523428809024
0,0,21,1,1,183.84,0,-0.9037893096127763
0,0,12,1,1,226.395,0,-1.6969274131163228
0,1,40,2,1,854.865,0,1.9086970894935362
0,0,38,1,1,422.825,0,2.9245467052477756
0,3,17,1,1,260.28,0,-1.0673863879265006
0,1,8,1,1,1057.6,0,0.8260688451961653
0,1,5,1,1,80.64,1,-2.1133995260297325
0,0,15,1,1,153.405,0,-1.2559071580015506
0,0,0,1,2,0.0,0,-2.9860320375726848
0,0,22,1,1,1538.145,0,0.97155294673602
0,0,33,1,1,177.76,0,-1.3832806769873578
0,0,31,1,1,78.045,0,-1.949239479962121
0,0,26,1,1,127.125,0,-1.2061257910571834
0,0,16,1,1,1066.68,0,-0.06432923648159927
0,0,41,1,1,776.16,0,1.7176159740468377
0,0,42,1,1,516.4,0,2.668567638720497
0,0,23,1,1,142.64,0,-1.0136090403357334
0,0,10,1,1,224.145,0,-0.4734950283519532
0,0,15,1,2,50.4,0,-2.0552575293011106
0,1,30,1,1,743.985,0,4.155938324653002
0,0,6,1,1,1887.6,0,1.6406662839598947
0,0,28,1,1,1189.575,0,4.335517111418815
0,0,24,1,1,838.16,0,0.8608358639829912
0,0,0,1,2,0.0,0,-2.9860320375726848
0,0,0,1,2,0.0,0,-2.9860320375726848
0,0,0,1,2,0.0,1,-2.9860320375726848
0,0,41,1,1,1881.135,0,3.549000066141681
0,0,45,1,1,423.48,0,1.8622133117966295
0,0,35,1,1,601.245,0,0.036757781043555884
1,0,0,1,2,0.0,1,-2.9860320375726848
0,6,40,1,1,237.4,0,0.5611868265046901
1,0,22,1,1,219.78,1,-0.44517599623344994
0,0,14,1,2,89.955,1,-2.10253295492327
1,0,0,1,2,0.0,1,-2.9860320375726848
0,0,4,1,1,26.44,0,-2.6927949438620655
0,0,20,1,1,146.25,0,-0.23358167255047757
0,0,0,1,2,0.0,1,-2.9860320375726848
0,0,0,1,1,0.0,0,-2.9860320375726848
0,1,78,1,1,687.645,0,4.409371788933565
0,1,31,2,1,1347.705,0,2.2373719492180735
0,0,26,1,1,124.56,0,-1.219619833963482
0,0,18,1,2,51.08,0,-2.3115215808975655
0,0,21,1,1,724.545,0,-0.6883578384092948
0,0,9,2,1,738.855,0,-1.1717165471600697
0,0,0,1,2,0.0,0,-2.9860320375726848
0,0,0,1,2,0.0,0,-2.9860320375726848
0,0,11,1,1,10.125,0,-2.6763531846385518
0,0,21,1,1,90.16,0,-1.7002810094458902
0,0,40,2,1,594.055,0,0.901421807279617
0,0,38,1,1,304.275,0,1.9172714230338561
0,1,17,1,1,74.6,0,-2.065879020874553
0,0,8,1,1,867.92,0,-0.18120643701775385
0,0,15,1,1,185.85,0,-0.8971832297813949
0,0,0,1,2,0.0,0,-2.9860320375726848
0,0,22,1,1,1683.09,0,1.549843106602848
0,0,33,1,1,217.415,0,-1.0245567487672018
0,0,31,1,1,117.7,0,-1.5905155517419653
0,0,26,1,1,272.07,0,-0.627835631190355
0,0,16,1,1,1195.52,0,0.5139609233852289
0,1,41,1,1,905.0,0,2.295906133913666
0,0,42,1,1,545.24,0,3.027291566940653
0,0,23,1,1,171.48,0,-0.6548851121155777
0,0,10,1,1,256.59,0,-0.11477110013179737
0,0,15,1,2,83.24,0,-1.687750951815088
0,2,30,1,1,790.16,0,4.73422848451983
0,0,6,1,1,2016.44,0,2.218956443826723
0,0,28,1,1,1334.52,0,4.913807271285643
0,0,24,1,1,967.0,0,1.4391260238498194
0,0,6,1,2,45.585,0,-2.6988099717890064
1,0,0,1,2,0.0,1,-2.9860320375726848
0,0,41,1,1,2026.08,0,4.127290226008509
0,0,45,1,1,468.32,0,2.256067837080253
0,0,35,1,1,746.19,0,0.6150479409103842
0,0,15,1,2,71.595,1,-2.042540605618188
0,7,40,1,1,255.425,0,0.9199107547248458
0,0,22,1,1,337.725,1,0.08041826803817692
0,0,12,1,1,102.04,0,-2.108607346084056
0,0,14,1,2,131.4,1,-1.72624372817138
1,0,29,1,2,188.04,1,-1.6256092484012545
0,0,0,1,2,0.0,1,-2.9860320375726848
0,0,4,1,1,55.28,0,-2.3340710156419098
0,0,20,1,1,181.775,0,0.1866208005307466
0,0,0,1,1,0.0,0,-2.9860320375726848
0,2,78,1,1,720.09,0,4.768095717153721
0,2,31,2,1,1492.65,0,2.8156621090849017
0,0,26,1,1,157.005,0,-0.8608959057433263
0,0,18,1,2,179.92,0,-1.7332314210307374
0,0,21,1,1,869.49,0,-0.11006767854246646
0,0,9,2,1,883.8,0,-0.5934263872932415
0,0,5,1,2,32.13,0,-2.5368850596565413
0,0,1,1,2,48.1,0,-2.670647676392277
0,0,11,1,1,96.57,0,-2.212237465227993
0,0,21,1,1,123.0,0,-1.3327744319598671
0,0,12,1,1,157.95,0,-2.1259125354634136
0,0,40,2,1,771.21,0,1.4797119671464452
0,0,38,1,1,384.8,0,2.495561582900684
0,2,17,1,1,199.44,0,-1.4963715102735917
0,0,8,1,1,996.76,0,0.39708372284907434
0,0,5,1,1,53.775,1,-2.4809061035157556
0,0,15,1,1,185.85,0,-0.8971832297813949
0,0,0,1,2,0.0,0,-2.9860320375726848
0,0,22,1,1,1683.09,0,1.549843106602848
0,0,33,1,1,217.415,0,-1.0245567487672018
0,0,31,1,1,117.7,0,-1.5905155517419653
0,0,26,1,1,272.07,0,-0.627835631190355
0,0,16,1,1,1195.52,0,0.5139609233852289
0,1,41,1,1,905.0,0,2.295906133913666
0,0,42,1,1,545.24,0,3.027291566940653
0,0,23,1,1,171.48,0,-0.6548851121155777
0,0,10,1,1,256.59,0,-0.11477110013179737
0,0,15,1,2,83.24,0,-1.687750951815088
0,2,30,1,1,790.16,0,4.73422848451983
0,0,6,1,1,2016.44,0,2.218956443826723
0,0,28,1,1,1334.52,0,4.913807271285643
0,0,24,1,1,967.0,0,1.4391260238498194
0,0,6,1,2,45.585,0,-2.6988099717890064
0,0,0,1,2,0.0,1,-2.9860320375726848
0,0,41,1,1,2026.08,0,4.127290226008509
0,0,45,1,1,468.32,0,2.256067837080253
0,0,35,1,1,746.19,0,0.6150479409103842
1,0,15,1,2,71.595,1,-2.042540605618188
0,7,40,1,1,255.425,0,0.9199107547248458
0,0,22,1,1,337.725,1,0.08041826803817692
0,0,12,1,1,102.04,0,-2.108607346084056
1,0,14,1,2,131.4,1,-1.72624372817138
0,0,29,1,2,188.04,1,-1.6256092484012545
1,0,0,1,2,0.0,1,-2.9860320375726848
0,0,4,1,1,55.28,0,-2.3340710156419098
0,0,20,1,1,181.775,0,0.1866208005307466
0,0,0,1,1,0.0,0,-2.9860320375726848
0,2,78,1,1,720.09,0,4.768095717153721
0,2,31,2,1,1492.65,0,2.8156621090849017
0,0,26,1,1,157.005,0,-0.8608959057433263
0,0,18,1,2,179.92,0,-1.7332314210307374
0,0,21,1,1,869.49,0,-0.11006767854246646
0,0,9,2,1,883.8,0,-0.5934263872932415
0,0,5,1,2,32.13,0,-2.5368850596565413
0,0,1,1,2,48.1,0,-2.670647676392277
0,0,11,1,1,96.57,0,-2.212237465227993
0,0,21,1,1,123.0,0,-1.3327744319598671
0,0,12,1,1,157.95,0,-2.1259125354634136
0,0,40,2,1,771.21,0,1.4797119671464452
0,0,38,1,1,384.8,0,2.495561582900684
0,2,17,1,1,199.44,0,-1.4963715102735917
0,0,8,1,1,996.76,0,0.39708372284907434
0,0,5,1,1,53.775,1,-2.4809061035157556
0,1,19,1,1,238.08,0,-0.4394103393211583
0,0,6,1,2,81.36,0,-2.524947190382111
0,1,26,1,1,1576.96,0,2.0251812955948187
0,1,37,1,1,295.625,0,-0.601914455370433
0,1,35,1,1,164.79,0,-1.1590906090793296
0,2,30,1,1,322.72,0,-0.15249744219838474
0,1,20,1,1,1276.4,0,0.989299112377199
0,3,45,1,1,985.88,0,2.7712443229056367
0,1,46,1,1,598.12,0,3.441151211071556
0,2,27,1,1,232.36,0,-0.22346016945294184
0,1,14,1,1,308.96,0,0.36056708886017286
1,0,19,1,2,164.12,0,-1.2124127628231176
0,4,34,2,1,871.04,0,5.2095666735118
0,2,10,1,1,2097.32,0,2.6942946328186927
0,1,32,1,1,1425.51,0,5.3891454602776125
0,2,28,1,1,1047.88,0,1.9144642128417897
0,0,13,1,2,85.5,0,-2.298584520103493
0,0,10,1,2,121.4,0,-2.223471782797036
0,0,2,1,2,45.495,1,-2.748362943076699
0,1,45,1,1,1881.84,0,4.6026284150004795
0,2,49,1,1,343.25,0,2.7314060260722233
0,2,39,1,1,837.18,0,1.0903861299023543
0,0,19,1,2,144.52,1,-1.5672024166262177
0,9,44,1,1,174.585,0,1.3425530481216148
0,2,26,1,1,428.715,0,0.5557564570301471
0,1,16,1,1,154.92,0,-1.6947477019531543
1,0,18,1,2,197.68,1,-1.2509055391794097
1,0,33,1,2,168.075,1,-1.1502710594092842
0,0,4,1,2,45.84,1,-2.682214981893177
0,1,8,1,1,67.6,0,-1.9202113715110074
0,2,24,1,1,139.395,0,0.6619589895227168
0,0,6,1,2,63.65,1,-2.399331376378875
0,2,4,1,1,26.295,0,-2.5638913168171777
0,4,82,2,1,779.58,0,5.181955361284622
0,4,35,2,1,1407.68,0,3.291000298076872
0,1,30,1,1,200.44,0,-0.42947096308069044
0,0,22,1,2,260.8,0,-1.257893232038767
0,1,25,1,1,960.48,0,0.36527051044950387
0,2,13,2,1,866.48,0,-0.11808819830127115
0,0,9,1,2,109.44,0,-2.061546870664571
0,0,5,1,2,98.65,0,-2.1953094874003063
0,1,15,1,1,187.56,0,-1.736899276236023
0,1,25,1,1,203.88,0,-0.857436242967897
0,1,16,1,1,221.28,0,-1.6505743464714435
0,2,44,2,1,722.025,0,1.9552868937332628
0,1,42,1,1,261.225,0,2.9711365094875024
0,4,21,2,1,280.36,0,-1.020796583686774
0,2,12,1,1,1077.64,0,0.8724219118410443
1,2,9,1,1,100.72,1,-2.066809721790006
0,2,21,1,1,260.6,0,-0.329300045697745
0,2,8,1,1,103.88,0,-2.414836896758698
0,2,28,1,1,1599.48,0,2.135291589218232
0,2,39,1,1,326.59,0,-0.4918041617470197
0,2,37,1,1,190.125,0,-1.0489803154559163
0,3,32,1,1,345.24,0,-0.042387148574971445
0,2,22,1,1,811.825,0,1.0994094060006125
0,4,47,1,1,1008.4,0,2.8813546165290496
0,2,48,1,1,620.64,0,3.551261504694969
0,3,29,1,1,159.3,0,-0.1133498758295286
0,2,16,1,1,331.48,0,0.4706773824835862
0,2,21,1,1,116.65,0,-1.1023024691997043
0,5,36,2,1,893.56,0,5.319676967135213
0,3,12,1,1,1324.9,0,2.804404926442106
0,2,34,1,1,1450.845,0,5.499255753901026
0,3,30,1,1,1070.4,0,2.024574506465203
0,2,15,1,1,110.835,0,-2.18847422648008
0,2,12,1,1,143.92,0,-2.1133614891736228
0,2,4,1,1,62.96,1,-2.638252649453286
0,2,47,1,1,1904.36,0,4.712738708623894
0,3,51,1,1,357.325,0,2.8415163196956366
0,3,41,1,1,862.515,0,1.2004964235257678
1,2,21,1,1,167.04,1,-1.4570921230028044
1,10,46,2,1,183.03,0,1.4526633417450279
0,3,28,1,1,403.6,0,0.6658667506535605
0,2,18,1,1,177.44,0,-1.584637408329741
1,2,20,1,1,220.2,1,-1.1407952455559964
0,2,35,1,1,182.15,1,-1.0401607657858711
0,2,6,1,1,68.36,1,-2.5721046882697634
0,2,10,1,1,81.675,0,-1.8101010778875941
0,3,26,1,1,147.84,0,0.77206928314613
1,2,8,1,1,77.725,1,-2.289221082755461
0,3,6,1,1,34.74,0,-2.4537810231937645
0,5,84,2,1,804.915,0,5.292065654908035
0,5,37,2,1,1430.2,0,3.4011105917002853
0,2,32,1,1,222.96,0,-0.31936066945727715
0,2,24,1,1,177.075,0,-1.147782938415354
0,2,27,1,1,985.815,0,0.47538080407291705
0,3,15,2,1,889.0,0,-0.007977904677858083
0,2,11,1,1,131.96,0,-1.9514365770411577
0,2,7,1,1,112.725,0,-2.085199193776893
0,2,17,1,1,212.895,0,-1.6267889826126094
0,2,27,1,1,226.4,0,-0.7473259493444837
0,2,18,1,1,243.8,0,-1.5404640528480302
0,3,46,2,1,747.36,0,2.065397187356676
0,2,44,1,1,269.67,0,3.0812468031109153
0,5,23,2,1,302.88,0,-0.9106862900633608
0,3,14,1,1,1100.16,0,0.9825322054644577
1,3,11,1,1,123.24,1,-1.9566994281665928
0,1,17,1,1,215.56,0,-0.5495206329445715
0,0,4,1,2,58.84,0,-2.6350574840055248
0,1,24,1,1,1554.44,0,1.915071001971405
0,1,35,1,1,286.66,0,-0.6768941519303786
0,1,33,1,1,152.955,0,-1.242852954905142
0,1,28,1,1,300.2,0,-0.26260773582179797
0,1,18,1,1,1253.88,0,0.879188818753786
0,2,43,1,1,963.36,0,2.661134029282223
0,1,44,1,1,595.6,0,3.3749541637774763
0,1,25,1,1,221.84,0,-0.3072225152787543
0,1,12,1,1,286.44,0,0.2504567952367597
0,0,17,1,2,141.6,0,-1.322523056446531
0,3,32,1,1,848.52,0,5.0994563798883865
0,1,8,1,1,2074.8,0,2.5841843391952803
0,1,30,1,1,1400.175,0,5.279035166654199
0,1,26,1,1,1025.36,0,1.8043539192183764
0,0,11,1,2,82.665,0,-2.3647815673975723
0,0,8,1,2,98.88,0,-2.3335820764204493
0,0,2,1,2,45.495,1,-2.748362943076699
0,1,43,1,1,1859.32,0,4.492518121377067
0,1,47,1,1,329.175,0,2.62129573244881
0,1,37,1,1,811.845,0,0.9802758362789412
1,0,17,1,2,122.0,1,-1.6773127102496308
0,8,42,1,1,172.14,0,1.2675733515616692
0,1,24,1,1,403.38,0,0.4456461634067339
0,1,14,1,1,152.4,0,-1.760944749247233
0,0,16,1,2,175.16,1,-1.361015832802823
1,0,31,1,2,246.4,1,-1.2603813530326975
0,0,2,1,2,40.44,1,-2.748362943076699
0,1,6,1,1,66.025,0,-1.9864084188050863
0,1,22,1,1,130.95,0,0.5518486958993034
0,0,4,1,2,49.575,1,-2.5094416700022877
0,1,2,1,1,15.165,0,-2.748362943076699
0,3,80,1,1,776.745,0,5.115758313990543
0,3,33,2,1,1558.305,0,3.1808900044534587
0,1,28,1,1,189.92,0,-0.513233308906503
0,0,20,1,2,238.28,0,-1.3680035256621805
0,1,23,1,1,935.145,0,0.2551602168260906
0,1,11,2,1,949.455,0,-0.22819849192468444
0,0,7,1,2,86.92,0,-2.1716571642879843
0,0,3,1,2,84.575,0,-2.3054197810237196
0,1,13,1,1,162.225,0,-1.8470095698594364
0,1,23,1,1,181.36,0,-0.9675465365913103
0,1,14,1,1,223.605,0,-1.7606846400948566
0,1,42,2,1,696.69,0,1.8451766001098495
0,1,40,1,1,252.78,0,2.861026215864089
0,3,19,1,1,257.84,0,-1.1309068773101874
0,1,10,1,1,1055.12,0,0.7623116182176313
1,1,7,1,1,98.2,1,-2.133006769084085
0,2,23,1,1,281.36,0,-0.29798297800587625
0,0,10,1,2,124.64,0,-2.383519829066829
0,2,30,1,1,1620.24,0,2.1666086569101
0,2,41,1,1,355.135,0,-0.4604870940551508
0,2,39,1,1,213.48,0,-1.0176632477640473
0,3,34,1,1,366.0,0,-0.011070080883102656
0,2,24,1,1,824.8,0,1.1307264736924811
0,4,49,1,1,1029.16,0,2.9126716842209186
0,2,50,1,1,641.4,0,3.5825785723868373
0,3,31,1,1,275.64,0,-0.08203280813765979
0,2,18,1,1,352.24,0,0.501994450175455
1,0,23,1,2,207.4,0,-1.0709854015078355
0,5,38,1,1,914.32,0,5.350994034827082
0,3,14,1,1,1337.875,0,2.8357219941339755
0,2,36,1,1,1474.2,0,5.530572821592895
0,3,32,1,1,1091.16,0,2.055891574157072
0,0,17,1,2,134.19,0,-2.157157158788211
0,0,14,1,2,164.68,0,-2.0820444214817537
0,0,6,1,2,94.185,1,-2.6069355817614177
0,2,49,1,1,1925.12,0,4.744055776315761
0,3,53,1,1,370.3,0,2.872833387387505
0,3,43,1,1,885.87,0,1.2318134912176366
1,0,23,1,2,187.8,1,-1.4257750553109356
0,10,48,1,1,190.815,0,1.483980409436897
0,3,30,1,1,424.36,0,0.6971838183454292
0,2,20,1,1,198.2,0,-1.5533203406378722
1,0,22,1,2,240.96,1,-1.1094781778641276
1,0,37,1,2,195.125,1,-1.008843698094002
0,0,8,1,2,89.12,1,-2.5407876205778948
0,2,12,1,1,94.65,0,-1.7787840101957253
0,3,28,1,1,155.625,0,0.8033863508379988
1,0,10,1,2,90.7,1,-2.2579040150635925
0,3,8,1,1,42.525,0,-2.422463955501896
0,5,86,1,1,828.27,0,5.323382722599904
0,5,39,2,1,1450.96,0,3.432427659392154
